"File","Line","Pattern","Text"
"D:\xampp\htdocs\cooking_website\app\services\AuthService.php","47","\u00C3","'error' => 'Tài khoản đã bị xóa hoặc vô hiệu hóa.',"
"D:\xampp\htdocs\cooking_website\app\services\AuthService.php","55","\u00C3","'error' => 'Tài khoản đã bị khóa.',"
"D:\xampp\htdocs\cooking_website\app\services\AuthService.php","102","\u00C3","'error' => 'Tài khoản đã bị xóa hoặc vô hiệu hóa.',"
"D:\xampp\htdocs\cooking_website\app\services\AuthService.php","110","\u00C3","'error' => 'Tài khoản đã bị khóa.',"
"D:\xampp\htdocs\cooking_website\app\services\AuthService.php","156","\u00C3","return ['success' => false, 'error' => 'Email đã tồn tại.', 'old' => $old];"
"D:\xampp\htdocs\cooking_website\app\services\AuthService.php","159","\u00C3","return ['success' => false, 'error' => 'Tên đăng nhập đã tồn tại.', 'old' => $old];"
"D:\xampp\htdocs\cooking_website\app\services\chat\AIHandler.php","22","\u00C3","'message' => 'AI handler đã được kích hoạt nhưng chưa tích hợp gọi model.',"
"D:\xampp\htdocs\cooking_website\app\services\chat\IntentMatcher.php","140","\u00C4","'/[Ä‚â€Ă¢â‚¬Ëœ]/u' => 'd',"
"D:\xampp\htdocs\cooking_website\app\services\chat\IntentMatcher.php","140","\u00E2\u20AC","'/[Ä‚â€Ă¢â‚¬Ëœ]/u' => 'd',"
"D:\xampp\htdocs\cooking_website\app\views\admin\manage_relationships.php","16","\u00C3","'removed' => 'Đã gỡ mối quan hệ follow.',"
"D:\xampp\htdocs\cooking_website\app\views\admin\manage_relationships.php","18","\u00C3","'lock_updated' => 'Đã cập nhật trạng thái khóa follow.',"
"D:\xampp\htdocs\cooking_website\app\views\admin\manage_tips.php","6","\u00C3","'approved' => ['Đã duyệt', 'bg-emerald-100 text-emerald-700'],"
"D:\xampp\htdocs\cooking_website\app\views\admin\partials\comments_table.php","44","\u00C3","<?= htmlspecialchars((string) ($item['target_title'] ?? 'Nội dung đã xóa'), ENT_QUOTES, 'UTF-8'); ?>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","75","\u00E1\u00BB","<h1 class=""text-2xl font-bold text-slate-900"">Cáº­p nháº­t bá»™ cĂ¢u há»i</h1>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","76","\u00C4","<p class=""text-sm text-slate-500"">Má»—i cĂ¢u há»i sá»­ dá»¥ng form riĂªng theo loáº¡i Ä‘Ă£ chá»n.</p>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","76","\u00E1\u00BB","<p class=""text-sm text-slate-500"">Má»—i cĂ¢u há»i sá»­ dá»¥ng form riĂªng theo loáº¡i Ä‘Ă£ chá»n.</p>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","86","\u00C4","TiĂªu Ä‘á»"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","86","\u00E1\u00BB","TiĂªu Ä‘á»"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","90","\u00C4","Chá»§ Ä‘á»"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","90","\u00E1\u00BB","Chá»§ Ä‘á»"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","94","\u00C4","Äá»™ khĂ³"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","94","\u00E1\u00BB","Äá»™ khĂ³"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","97","\u00E1\u00BB","<option value=""easy"" <?= $difficulty === 'easy' ? 'selected' : ''; ?>>Dá»…</option>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","120","\u00C4","<p class=""mt-1 text-xs text-slate-500"">Äá»ƒ trá»‘ng = máº·c Ä‘á»‹nh pháº£i Ä‘Ăºng háº¿t cĂ¢u vĂ  Ä‘áº¡t tá»‘i Ä‘a Ä‘iá»ƒm.</p>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","120","\u00E1\u00BB","<p class=""mt-1 text-xs text-slate-500"">Äá»ƒ trá»‘ng = máº·c Ä‘á»‹nh pháº£i Ä‘Ăºng háº¿t cĂ¢u vĂ  Ä‘áº¡t tá»‘i Ä‘a Ä‘iá»ƒm.</p>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","123","\u00C4","Sá»‘ cĂ¢u Ä‘Ăºng tá»‘i thiá»ƒu"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","123","\u00E1\u00BB","Sá»‘ cĂ¢u Ä‘Ăºng tá»‘i thiá»ƒu"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","127","\u00C4","Sá»‘ Ä‘iá»ƒm tá»‘i thiá»ƒu"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","127","\u00E1\u00BB","Sá»‘ Ä‘iá»ƒm tá»‘i thiá»ƒu"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","136","\u00E1\u00BB","Chá»n form cĂ¢u há»i"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","138","\u00C4","<option value=""single_choice"">Tráº¯c nghiá»‡m 1 Ä‘Ă¡p Ă¡n</option>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","138","\u00E1\u00BB","<option value=""single_choice"">Tráº¯c nghiá»‡m 1 Ä‘Ă¡p Ă¡n</option>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","139","\u00C4","<option value=""multiple_choice"">Chá»n nhiá»u Ä‘Ă¡p Ă¡n</option>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","139","\u00E1\u00BB","<option value=""multiple_choice"">Chá»n nhiá»u Ä‘Ă¡p Ă¡n</option>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","140","\u00C4","<option value=""fill_blank"">Äiá»n vĂ o chá»— trá»‘ng</option>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","140","\u00E1\u00BB","<option value=""fill_blank"">Äiá»n vĂ o chá»— trá»‘ng</option>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","141","\u00E1\u00BB","<option value=""ordering"">Sáº¯p xáº¿p thá»© tá»±</option>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","144","\u00C6","<button type=""button"" id=""quiz-prev-btn"" class=""rounded-lg border border-slate-300 px-3 py-2 text-sm font-semibold text-slate-700 hover:bg-slate-50"">Trang trÆ°á»›c</button>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","144","\u00E1\u00BB","<button type=""button"" id=""quiz-prev-btn"" class=""rounded-lg border border-slate-300 px-3 py-2 text-sm font-semibold text-slate-700 hover:bg-slate-50"">Trang trÆ°á»›c</button>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","147","\u00E1\u00BB","<button type=""button"" id=""add-question-btn"" class=""rounded-lg border border-slate-300 px-3 py-2 text-sm font-semibold text-slate-700 hover:bg-slate-50"">+ ThĂªm cĂ¢u há»i</button>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","148","\u00C6","<button type=""submit"" class=""rounded-lg bg-primary px-4 py-2 text-sm font-semibold text-white"">LÆ°u cáº­p nháº­t</button>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","162","\u00C4","if (type === 'single_choice') return 'Tráº¯c nghiá»‡m 1 Ä‘Ă¡p Ă¡n';"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","162","\u00E1\u00BB","if (type === 'single_choice') return 'Tráº¯c nghiá»‡m 1 Ä‘Ă¡p Ă¡n';"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","163","\u00C4","if (type === 'multiple_choice') return 'Chá»n nhiá»u Ä‘Ă¡p Ă¡n';"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","163","\u00E1\u00BB","if (type === 'multiple_choice') return 'Chá»n nhiá»u Ä‘Ă¡p Ă¡n';"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","164","\u00C4","if (type === 'fill_blank') return 'Äiá»n vĂ o chá»— trá»‘ng';"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","164","\u00E1\u00BB","if (type === 'fill_blank') return 'Äiá»n vĂ o chá»— trá»‘ng';"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","165","\u00E1\u00BB","return 'Sáº¯p xáº¿p thá»© tá»±';"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","181","\u00C4","ÄĂ¡p Ă¡n ${n}"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","187","\u00C4","<p class=""text-sm font-medium text-slate-700"">ÄĂ¡p Ă¡n Ä‘Ăºng</p>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","192","\u00C4","<span>ÄĂ¡p Ă¡n ${n}</span>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","216","\u00C4","Sá»‘ Ä‘Ă¡p Ă¡n"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","216","\u00E1\u00BB","Sá»‘ Ä‘Ă¡p Ă¡n"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","222","\u00C4","Sá»‘ Ä‘Ă¡p Ă¡n Ä‘Ăºng"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","222","\u00E1\u00BB","Sá»‘ Ä‘Ă¡p Ă¡n Ä‘Ăºng"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","230","\u00C4","ÄĂ¡p Ă¡n ${n}"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","235","\u00C4","<span>ÄĂºng</span>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","251","\u00E1\u00BB","CĂ¢u há»i máº«u (dĂ¹ng {{1}}, {{2}}... cho vá»‹ trĂ­ trá»‘ng)"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","252","\u00E1\u00BB","<textarea name=""questions[${index}][fill_template]"" rows=""3"" required class=""mt-1 w-full rounded-lg border border-slate-300 px-3 py-2 text-sm"" placeholder=""VĂ­ dá»¥: MĂ³n nĂ y cĂ³ {{1}} vĂ  {{2}}."">${template}</textarea>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","255","\u00E1\u00BB","Sá»‘ Ă´ trá»‘ng"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","263","\u00C4","Ă” trá»‘ng ${n} (nhiá»u Ä‘Ă¡p Ă¡n ngÄƒn cĂ¡ch báº±ng |)"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","263","\u00E1\u00BB","Ă” trá»‘ng ${n} (nhiá»u Ä‘Ă¡p Ă¡n ngÄƒn cĂ¡ch báº±ng |)"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","264","\u00C6","<input type=""text"" name=""questions[${index}][fill_blank_answers][]"" value=""${escapeHtml(blankAnswers[n - 1] || '')}"" class=""mt-1 w-full rounded-lg border border-slate-300 px-3 py-2 text-sm"" placeholder=""VĂ­ dá»¥: nÆ°á»›c máº¯m|nuoc mam"">"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","264","\u00E1\u00BB","<input type=""text"" name=""questions[${index}][fill_blank_answers][]"" value=""${escapeHtml(blankAnswers[n - 1] || '')}"" class=""mt-1 w-full rounded-lg border border-slate-300 px-3 py-2 text-sm"" placeholder=""VĂ­ dá»¥: nÆ°á»›c máº¯m|nuoc mam"">"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","282","\u00E1\u00BB","Sá»‘ má»¥c sáº¯p xáº¿p"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","291","\u00E1\u00BB","Má»¥c ${n}"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","295","\u00C4","Vá»‹ trĂ­ Ä‘Ăºng"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","295","\u00E1\u00BB","Vá»‹ trĂ­ Ä‘Ăºng"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","311","\u00E1\u00BB","? `<div class=""mt-2""><img src=""<?= URLROOT; ?>/uploads/${encodeURIComponent(existingImage)}"" class=""h-24 rounded border border-slate-300"" alt=""áº¢nh cĂ¢u há»i""></div>`"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","318","\u00E1\u00BB","<h3 class=""text-sm font-semibold text-slate-800"">CĂ¢u há»i #${index + 1}</h3>"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","328","\u00E1\u00BB","Ná»™i dung cĂ¢u há»i"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","333","\u00C4","Äiá»ƒm cĂ¢u há»i"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","333","\u00E1\u00BB","Äiá»ƒm cĂ¢u há»i"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","338","\u00E1\u00BB","áº¢nh cĂ¢u há»i (khĂ´ng báº¯t buá»™c)"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","349","\u00E1\u00BB","Giáº£i thĂ­ch (khĂ´ng báº¯t buá»™c)"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","500","\u00E1\u00BB","if (title) title.textContent = `CĂ¢u há»i #${index + 1}`;"
"D:\xampp\htdocs\cooking_website\app\views\admin\quiz_detail.php","594","\u00C4","? `Trang ${currentPage}/${totalPages} - CĂ¢u ${from} Ä‘áº¿n ${to}`"
"D:\xampp\htdocs\cooking_website\app\views\ai\ingredient_vision.php","73","\u00C3","<li>3. Map nhãn sang tiếng Việt</li>"
"D:\xampp\htdocs\cooking_website\app\views\ai\ingredient_vision.php","253","\u00C3","setStatus('Đã nhận diện xong.');"
"D:\xampp\htdocs\cooking_website\app\views\ai\ingredient_vision.php","254","\u00C3","metaEl.textContent = `Đã detect ${currentDetections.length} nguyên liệu từ ảnh.`;"
"D:\xampp\htdocs\cooking_website\app\views\ai\ingredient_vision.php","374","\u00C3","setStatus(`Đã chọn ảnh: ${file.name}`);"
"D:\xampp\htdocs\cooking_website\app\views\auth\admin_login.php","9","\u00E1\u00BB","<h2 class=""text-4xl font-bold"">Khu vá»±c quáº£n trá»‹</h2>"
"D:\xampp\htdocs\cooking_website\app\views\auth\admin_login.php","10","\u00E1\u00BB","<p class=""mt-3 text-white/90"">DĂ nh riĂªng cho quáº£n trá»‹ viĂªn.</p>"
"D:\xampp\htdocs\cooking_website\app\views\auth\admin_login.php","17","\u00E1\u00BB","<p class=""mt-2 text-slate-500"">Vui lĂ²ng xĂ¡c thá»±c tĂ i khoáº£n admin.</p>"
"D:\xampp\htdocs\cooking_website\app\views\auth\admin_login.php","39","\u00C6","Báº¡n lĂ  ngÆ°á»i dĂ¹ng thÆ°á»ng?"
"D:\xampp\htdocs\cooking_website\app\views\auth\admin_login.php","39","\u00E1\u00BB","Báº¡n lĂ  ngÆ°á»i dĂ¹ng thÆ°á»ng?"
"D:\xampp\htdocs\cooking_website\app\views\auth\admin_login.php","40","\u00C4","<a class=""font-semibold text-amber-600 hover:underline"" href=""<?= $baseUrl; ?>/login"">ÄÄƒng nháº­p táº¡i Ä‘Ă¢y</a>"
"D:\xampp\htdocs\cooking_website\app\views\auth\forgot_password.php","41","\u00C3","Đã nhớ mật khẩu?"
"D:\xampp\htdocs\cooking_website\app\views\auth\register.php","49","\u00C3","Đã có tài khoản?"
"D:\xampp\htdocs\cooking_website\app\views\home\index.php","10","\u00C4","'lunch' => ['label' => 'TrÄ‚â€ Ă‚Â°a', 'icon' => 'lunch_dining', 'icon_class' => 'text-green-600'],"
"D:\xampp\htdocs\cooking_website\app\views\home\index.php","10","\u00E2\u20AC","'lunch' => ['label' => 'TrÄ‚â€ Ă‚Â°a', 'icon' => 'lunch_dining', 'icon_class' => 'text-green-600'],"
"D:\xampp\htdocs\cooking_website\app\views\home\index.php","11","\u00C4","'dinner' => ['label' => 'TÄ‚Â¡Ă‚Â»Ă¢â‚¬Ëœi', 'icon' => 'dinner_dining', 'icon_class' => 'text-blue-600'],"
"D:\xampp\htdocs\cooking_website\app\views\ingredients\my.php","6","\u00C3","'approved' => 'Đã duyệt',"
"D:\xampp\htdocs\cooking_website\app\views\layouts\admin_header.php","49","\u00C4","['path' => '/admin', 'icon' => 'dashboard', 'label' => 'Báº£ng Ä‘iá»u khiá»ƒn', 'permissions' => ['admin.dashboard.view'], 'exact' => true],"
"D:\xampp\htdocs\cooking_website\app\views\layouts\admin_header.php","49","\u00E1\u00BB","['path' => '/admin', 'icon' => 'dashboard', 'label' => 'Báº£ng Ä‘iá»u khiá»ƒn', 'permissions' => ['admin.dashboard.view'], 'exact' => true],"
"D:\xampp\htdocs\cooking_website\app\views\layouts\admin_header.php","50","\u00C6","['path' => '/admin/users', 'icon' => 'group', 'label' => 'Quáº£n lĂ½ ngÆ°á»i dĂ¹ng', 'permissions' => ['admin.users.view', 'admin.users.manage', 'admin.users.role.assign']],"
"D:\xampp\htdocs\cooking_website\app\views\layouts\admin_header.php","50","\u00E1\u00BB","['path' => '/admin/users', 'icon' => 'group', 'label' => 'Quáº£n lĂ½ ngÆ°á»i dĂ¹ng', 'permissions' => ['admin.users.view', 'admin.users.manage', 'admin.users.role.assign']],"
"D:\xampp\htdocs\cooking_website\app\views\layouts\admin_header.php","51","\u00E1\u00BB","['path' => '/admin/recipes', 'icon' => 'restaurant_menu', 'label' => 'Quáº£n lĂ½ cĂ´ng thá»©c', 'permissions' => ['admin.recipes.manage', 'admin.recipes.review']],"
"D:\xampp\htdocs\cooking_website\app\views\layouts\admin_header.php","54","\u00E1\u00BB","['path' => '/admin/ingredients', 'icon' => 'grocery', 'label' => 'Quáº£n lĂ½ nguyĂªn liá»‡u', 'permissions' => ['admin.ingredients.manage', 'admin.ingredients.review']],"
"D:\xampp\htdocs\cooking_website\app\views\layouts\admin_header.php","55","\u00E1\u00BB","['path' => '/admin/categories', 'icon' => 'category', 'label' => 'Danh má»¥c', 'permissions' => ['admin.categories.manage']],"
"D:\xampp\htdocs\cooking_website\app\views\layouts\admin_header.php","58","\u00E1\u00BB","['path' => '/admin/relationships', 'icon' => 'hub', 'label' => 'Má»‘i quan há»‡', 'permissions' => ['admin.relationships.view', 'admin.relationships.moderate']],"
"D:\xampp\htdocs\cooking_website\app\views\layouts\admin_header.php","61","\u00E1\u00BB","['path' => '/admin/stats', 'icon' => 'monitoring', 'label' => 'Thá»‘ng kĂª', 'permissions' => ['admin.stats.view']],"
"D:\xampp\htdocs\cooking_website\app\views\layouts\admin_header.php","62","\u00C4","['path' => '/admin/mealplans', 'icon' => 'calendar_month', 'label' => 'Káº¿ hoáº¡ch bá»¯a Äƒn', 'permissions' => ['admin.mealplans.view', 'admin.mealplans.moderate']],"
"D:\xampp\htdocs\cooking_website\app\views\layouts\admin_header.php","62","\u00E1\u00BB","['path' => '/admin/mealplans', 'icon' => 'calendar_month', 'label' => 'Káº¿ hoáº¡ch bá»¯a Äƒn', 'permissions' => ['admin.mealplans.view', 'admin.mealplans.moderate']],"
"D:\xampp\htdocs\cooking_website\app\views\layouts\admin_header.php","63","\u00E1\u00BB","['path' => '/admin/logs', 'icon' => 'history', 'label' => 'Nháº­t kĂ½ há»‡ thá»‘ng', 'permissions' => ['admin.logs.view']],"
"D:\xampp\htdocs\cooking_website\app\views\layouts\admin_header.php","64","\u00E1\u00BB","['path' => '/admin/chat-histories', 'icon' => 'chat', 'label' => 'Lá»‹ch sá»­ chat', 'permissions' => ['admin.logs.view']],"
"D:\xampp\htdocs\cooking_website\app\views\layouts\admin_header.php","72","\u00E1\u00BB","<title>Trang quáº£n trá»‹ - <?= SITENAME; ?></title>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\admin_header.php","140","\u00C6","<input class=""w-full pl-10 pr-4 py-2 bg-slate-100 border-none rounded-lg focus:ring-2 focus:ring-primary text-sm"" placeholder=""TĂ¬m cĂ´ng thá»©c, ngÆ°á»i dĂ¹ng..."" type=""text"">"
"D:\xampp\htdocs\cooking_website\app\views\layouts\admin_header.php","140","\u00E1\u00BB","<input class=""w-full pl-10 pr-4 py-2 bg-slate-100 border-none rounded-lg focus:ring-2 focus:ring-primary text-sm"" placeholder=""TĂ¬m cĂ´ng thá»©c, ngÆ°á»i dĂ¹ng..."" type=""text"">"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","17","\u00E1\u00BB","'follow' => 'Theo dĂµi má»›i',"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","18","\u00E1\u00BB","'comment' => 'BĂ¬nh luáº­n má»›i',"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","19","\u00E1\u00BB","'comment_reply' => 'Tráº£ lá»i bĂ¬nh luáº­n',"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","22","\u00E1\u00BB","'moderation_follow_unlock' => 'Má»Ÿ khĂ³a theo dĂµi',"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","23","\u00E1\u00BB","'system_announcement' => 'ThĂ´ng bĂ¡o há»‡ thá»‘ng',"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","25","\u00E1\u00BB","'report_recipe' => 'BĂ¡o cĂ¡o cĂ´ng thá»©c',"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","27","\u00E1\u00BB","'report_ingredient' => 'BĂ¡o cĂ¡o nguyĂªn liá»‡u',"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","71","\u00E1\u00BB","<h2 class=""text-xl font-bold tracking-tight"">CĂ´ng thá»©c Ngon</h2>"
"D:\xampp\htdocs\cooking_website\app\views\layouts\header.php","74","\u00E1\u00BB","<a class=""text-sm font-semibold hover:text-primary"" href=""<?= URLROOT; ?>/"">Trang chá»§</a>"
